,Task#,Seed,Gravity,Length,Force_mag,Episode,Score
165,2,0,10,9.8,10.0,165,53.666666666666664
166,2,0,10,9.8,10.0,166,52.333333333333336
167,2,0,10,9.8,10.0,167,44.0
168,2,0,10,9.8,10.0,168,46.0
169,2,0,10,9.8,10.0,169,48.333333333333336
170,2,0,10,9.8,10.0,170,55.0
171,2,0,10,9.8,10.0,171,50.666666666666664
172,2,0,10,9.8,10.0,172,54.333333333333336
173,2,0,10,9.8,10.0,173,50.666666666666664
174,2,0,10,9.8,10.0,174,52.333333333333336
175,2,0,10,9.8,10.0,175,42.666666666666664
176,2,0,10,9.8,10.0,176,41.333333333333336
177,2,0,10,9.8,10.0,177,39.333333333333336
178,2,0,10,9.8,10.0,178,41.666666666666664
179,2,0,10,9.8,10.0,179,45.0
180,2,0,10,9.8,10.0,180,46.666666666666664
181,2,0,10,9.8,10.0,181,48.333333333333336
182,2,0,10,9.8,10.0,182,49.333333333333336
183,2,0,10,9.8,10.0,183,49.333333333333336
184,2,0,10,9.8,10.0,184,50.666666666666664
185,2,0,10,9.8,10.0,185,49.0
186,2,0,10,9.8,10.0,186,43.0
187,2,0,10,9.8,10.0,187,48.0
188,2,0,10,9.8,10.0,188,41.666666666666664
189,2,0,10,9.8,10.0,189,41.666666666666664
190,2,0,10,9.8,10.0,190,46.666666666666664
191,2,0,10,9.8,10.0,191,43.666666666666664
192,2,0,10,9.8,10.0,192,41.333333333333336
193,2,0,10,9.8,10.0,193,47.333333333333336
194,2,0,10,9.8,10.0,194,37.666666666666664
195,2,0,10,9.8,10.0,195,39.0
196,2,0,10,9.8,10.0,196,46.0
197,2,0,10,9.8,10.0,197,47.0
198,2,0,10,9.8,10.0,198,39.333333333333336
199,2,0,10,9.8,10.0,199,44.0
0,3,0,10,1.62,10.0,0,57.666666666666664
1,3,0,10,1.62,10.0,1,56.333333333333336
2,3,0,10,1.62,10.0,2,67.66666666666667
3,3,0,10,1.62,10.0,3,64.0
4,3,0,10,1.62,10.0,4,61.666666666666664
5,3,0,10,1.62,10.0,5,58.666666666666664
6,3,0,10,1.62,10.0,6,56.333333333333336
7,3,0,10,1.62,10.0,7,55.666666666666664
8,3,0,10,1.62,10.0,8,66.0
9,3,0,10,1.62,10.0,9,51.0
10,3,0,10,1.62,10.0,10,51.333333333333336
11,3,0,10,1.62,10.0,11,55.666666666666664
12,3,0,10,1.62,10.0,12,46.333333333333336
13,3,0,10,1.62,10.0,13,46.333333333333336
14,3,0,10,1.62,10.0,14,55.333333333333336
15,3,0,10,1.62,10.0,15,57.666666666666664
16,3,0,10,1.62,10.0,16,51.666666666666664
17,3,0,10,1.62,10.0,17,58.0
18,3,0,10,1.62,10.0,18,52.0
19,3,0,10,1.62,10.0,19,54.0
20,3,0,10,1.62,10.0,20,52.666666666666664
21,3,0,10,1.62,10.0,21,55.333333333333336
22,3,0,10,1.62,10.0,22,58.333333333333336
23,3,0,10,1.62,10.0,23,47.333333333333336
24,3,0,10,1.62,10.0,24,49.333333333333336
25,3,0,10,1.62,10.0,25,51.333333333333336
26,3,0,10,1.62,10.0,26,49.333333333333336
27,3,0,10,1.62,10.0,27,67.33333333333333
28,3,0,10,1.62,10.0,28,53.0
29,3,0,10,1.62,10.0,29,56.666666666666664
30,3,0,10,1.62,10.0,30,53.666666666666664
31,3,0,10,1.62,10.0,31,53.666666666666664
32,3,0,10,1.62,10.0,32,54.666666666666664
33,3,0,10,1.62,10.0,33,52.333333333333336
34,3,0,10,1.62,10.0,34,54.666666666666664
35,3,0,10,1.62,10.0,35,53.666666666666664
36,3,0,10,1.62,10.0,36,41.666666666666664
37,3,0,10,1.62,10.0,37,58.333333333333336
38,3,0,10,1.62,10.0,38,53.666666666666664
39,3,0,10,1.62,10.0,39,52.333333333333336
40,3,0,10,1.62,10.0,40,54.0
41,3,0,10,1.62,10.0,41,63.333333333333336
42,3,0,10,1.62,10.0,42,46.666666666666664
43,3,0,10,1.62,10.0,43,56.333333333333336
44,3,0,10,1.62,10.0,44,53.0
45,3,0,10,1.62,10.0,45,50.666666666666664
46,3,0,10,1.62,10.0,46,52.666666666666664
47,3,0,10,1.62,10.0,47,52.333333333333336
48,3,0,10,1.62,10.0,48,54.666666666666664
49,3,0,10,1.62,10.0,49,53.333333333333336
50,3,0,10,1.62,10.0,50,51.666666666666664
51,3,0,10,1.62,10.0,51,59.666666666666664
52,3,0,10,1.62,10.0,52,52.333333333333336
53,3,0,10,1.62,10.0,53,60.333333333333336
54,3,0,10,1.62,10.0,54,49.333333333333336
55,3,0,10,1.62,10.0,55,56.0
56,3,0,10,1.62,10.0,56,49.333333333333336
57,3,0,10,1.62,10.0,57,42.666666666666664
58,3,0,10,1.62,10.0,58,54.0
59,3,0,10,1.62,10.0,59,52.0
60,3,0,10,1.62,10.0,60,64.66666666666667
61,3,0,10,1.62,10.0,61,54.0
62,3,0,10,1.62,10.0,62,47.666666666666664
63,3,0,10,1.62,10.0,63,49.666666666666664
64,3,0,10,1.62,10.0,64,48.666666666666664
65,3,0,10,1.62,10.0,65,52.666666666666664
66,3,0,10,1.62,10.0,66,49.0
67,3,0,10,1.62,10.0,67,50.0
68,3,0,10,1.62,10.0,68,56.333333333333336
69,3,0,10,1.62,10.0,69,54.666666666666664
70,3,0,10,1.62,10.0,70,54.0
71,3,0,10,1.62,10.0,71,48.0
72,3,0,10,1.62,10.0,72,50.666666666666664
73,3,0,10,1.62,10.0,73,60.666666666666664
74,3,0,10,1.62,10.0,74,49.0
75,3,0,10,1.62,10.0,75,52.333333333333336
76,3,0,10,1.62,10.0,76,54.666666666666664
77,3,0,10,1.62,10.0,77,51.0
78,3,0,10,1.62,10.0,78,48.0
79,3,0,10,1.62,10.0,79,57.666666666666664
80,3,0,10,1.62,10.0,80,57.0
81,3,0,10,1.62,10.0,81,52.666666666666664
82,3,0,10,1.62,10.0,82,46.333333333333336
83,3,0,10,1.62,10.0,83,52.0
84,3,0,10,1.62,10.0,84,50.333333333333336
85,3,0,10,1.62,10.0,85,52.0
86,3,0,10,1.62,10.0,86,49.0
87,3,0,10,1.62,10.0,87,56.666666666666664
88,3,0,10,1.62,10.0,88,52.666666666666664
89,3,0,10,1.62,10.0,89,59.0
90,3,0,10,1.62,10.0,90,59.666666666666664
91,3,0,10,1.62,10.0,91,46.666666666666664
92,3,0,10,1.62,10.0,92,51.333333333333336
93,3,0,10,1.62,10.0,93,52.666666666666664
94,3,0,10,1.62,10.0,94,50.333333333333336
95,3,0,10,1.62,10.0,95,49.0
96,3,0,10,1.62,10.0,96,53.666666666666664
97,3,0,10,1.62,10.0,97,51.333333333333336
98,3,0,10,1.62,10.0,98,54.333333333333336
99,3,0,10,1.62,10.0,99,53.666666666666664
100,3,0,10,1.62,10.0,100,59.666666666666664
101,3,0,10,1.62,10.0,101,59.333333333333336
102,3,0,10,1.62,10.0,102,58.333333333333336
103,3,0,10,1.62,10.0,103,60.333333333333336
104,3,0,10,1.62,10.0,104,48.333333333333336
105,3,0,10,1.62,10.0,105,55.333333333333336
106,3,0,10,1.62,10.0,106,45.333333333333336
107,3,0,10,1.62,10.0,107,55.666666666666664
108,3,0,10,1.62,10.0,108,57.666666666666664
109,3,0,10,1.62,10.0,109,55.0
110,3,0,10,1.62,10.0,110,56.666666666666664
111,3,0,10,1.62,10.0,111,52.0
112,3,0,10,1.62,10.0,112,45.0
113,3,0,10,1.62,10.0,113,57.666666666666664
114,3,0,10,1.62,10.0,114,64.33333333333333
115,3,0,10,1.62,10.0,115,53.0
116,3,0,10,1.62,10.0,116,52.0
117,3,0,10,1.62,10.0,117,51.666666666666664
118,3,0,10,1.62,10.0,118,49.666666666666664
119,3,0,10,1.62,10.0,119,51.333333333333336
120,3,0,10,1.62,10.0,120,56.333333333333336
121,3,0,10,1.62,10.0,121,58.666666666666664
122,3,0,10,1.62,10.0,122,56.0
123,3,0,10,1.62,10.0,123,48.666666666666664
124,3,0,10,1.62,10.0,124,51.0
125,3,0,10,1.62,10.0,125,59.0
126,3,0,10,1.62,10.0,126,52.333333333333336
127,3,0,10,1.62,10.0,127,55.0
128,3,0,10,1.62,10.0,128,61.0
129,3,0,10,1.62,10.0,129,64.33333333333333
130,3,0,10,1.62,10.0,130,50.666666666666664
131,3,0,10,1.62,10.0,131,53.666666666666664
132,3,0,10,1.62,10.0,132,57.0
133,3,0,10,1.62,10.0,133,50.0
134,3,0,10,1.62,10.0,134,45.666666666666664
135,3,0,10,1.62,10.0,135,48.333333333333336
136,3,0,10,1.62,10.0,136,56.333333333333336
137,3,0,10,1.62,10.0,137,55.666666666666664
138,3,0,10,1.62,10.0,138,61.333333333333336
139,3,0,10,1.62,10.0,139,48.666666666666664
140,3,0,10,1.62,10.0,140,59.333333333333336
141,3,0,10,1.62,10.0,141,59.333333333333336
142,3,0,10,1.62,10.0,142,50.333333333333336
143,3,0,10,1.62,10.0,143,50.333333333333336
144,3,0,10,1.62,10.0,144,53.0
145,3,0,10,1.62,10.0,145,54.666666666666664
146,3,0,10,1.62,10.0,146,58.0
147,3,0,10,1.62,10.0,147,50.333333333333336
148,3,0,10,1.62,10.0,148,50.666666666666664
149,3,0,10,1.62,10.0,149,57.0
150,3,0,10,1.62,10.0,150,54.0
151,3,0,10,1.62,10.0,151,49.666666666666664
152,3,0,10,1.62,10.0,152,52.666666666666664
153,3,0,10,1.62,10.0,153,56.0
154,3,0,10,1.62,10.0,154,51.0
155,3,0,10,1.62,10.0,155,48.0
156,3,0,10,1.62,10.0,156,43.666666666666664
157,3,0,10,1.62,10.0,157,47.333333333333336
158,3,0,10,1.62,10.0,158,49.666666666666664
159,3,0,10,1.62,10.0,159,44.666666666666664
160,3,0,10,1.62,10.0,160,46.666666666666664
161,3,0,10,1.62,10.0,161,50.666666666666664
162,3,0,10,1.62,10.0,162,45.666666666666664
163,3,0,10,1.62,10.0,163,51.666666666666664
164,3,0,10,1.62,10.0,164,48.0
165,3,0,10,1.62,10.0,165,48.0
166,3,0,10,1.62,10.0,166,49.0
167,3,0,10,1.62,10.0,167,51.0
168,3,0,10,1.62,10.0,168,53.0
169,3,0,10,1.62,10.0,169,44.666666666666664
170,3,0,10,1.62,10.0,170,54.333333333333336
171,3,0,10,1.62,10.0,171,47.666666666666664
172,3,0,10,1.62,10.0,172,48.0
173,3,0,10,1.62,10.0,173,51.0
174,3,0,10,1.62,10.0,174,53.333333333333336
175,3,0,10,1.62,10.0,175,49.333333333333336
176,3,0,10,1.62,10.0,176,50.333333333333336
177,3,0,10,1.62,10.0,177,50.0
178,3,0,10,1.62,10.0,178,48.666666666666664
179,3,0,10,1.62,10.0,179,48.666666666666664
180,3,0,10,1.62,10.0,180,49.666666666666664
181,3,0,10,1.62,10.0,181,47.666666666666664
182,3,0,10,1.62,10.0,182,50.333333333333336
183,3,0,10,1.62,10.0,183,51.0
184,3,0,10,1.62,10.0,184,49.0
185,3,0,10,1.62,10.0,185,47.0
186,3,0,10,1.62,10.0,186,44.0
187,3,0,10,1.62,10.0,187,46.333333333333336
188,3,0,10,1.62,10.0,188,44.666666666666664
189,3,0,10,1.62,10.0,189,49.0
190,3,0,10,1.62,10.0,190,49.666666666666664
191,3,0,10,1.62,10.0,191,53.666666666666664
192,3,0,10,1.62,10.0,192,47.666666666666664
193,3,0,10,1.62,10.0,193,52.0
194,3,0,10,1.62,10.0,194,48.666666666666664
195,3,0,10,1.62,10.0,195,48.333333333333336
196,3,0,10,1.62,10.0,196,42.666666666666664
197,3,0,10,1.62,10.0,197,45.333333333333336
198,3,0,10,1.62,10.0,198,42.666666666666664
199,3,0,10,1.62,10.0,199,63.333333333333336
